User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,satisfaction_score,daily_watch_hours,primary_device,monthly_income,promo_offers_used,profile_count,churn_status,preferred_watching_time
2843,David Jones,25,Canada,Standard,780.71,Action,2024.4.9,6,26.02,Smart TV,6310,1,3,Yes,Night
2844,Alex Jones,54,Canada,Standard,627.17,Documentary,2024.8.24,8,20.91,Tablet,6366,0,5,No,Evening
2845,Katie Jones,66,Canada,Basic,147.2,Drama,2025.2.16,7,4.91,Mobile,2259,0,4,No,Afternoon
2846,Sarah Smith,76,Brazil,Basic,664.63,Action,2024.11.10,8,22.15,Mobile,2464,1,3,No,Night
2847,John Garcia,33,Brazil,Premium,608.73,Horror,2025.2.17,9,20.29,Smart TV,1818,1,2,No,Morning
2848,Katie Garcia,54,France,Basic,488.3,Comedy,2025.2.26,8,16.28,Smart TV,4540,0,2,No,Evening
2849,Sarah Martinez,34,Germany,Premium,860.59,Action,2024.9.14,8,28.69,Mobile,3906,1,2,Yes,Morning
2850,Chris Garcia,22,Germany,Basic,616.36,Comedy,2024.8.6,10,20.55,Mobile,3294,0,3,No,Morning
2851,Sarah Johnson,15,Japan,Basic,252.75,Documentary,2024.5.31,7,8.43,Tablet,1197,1,1,Yes,Evening
2852,Sarah Martinez,63,Japan,Basic,706.86,Action,2024.10.15,8,23.56,Tablet,6258,0,1,No,Night
2853,David Jones,65,Brazil,Standard,198.63,Documentary,2024.12.5,8,6.62,Mobile,3209,0,1,No,Afternoon
2854,James Davis,37,USA,Standard,690.86,Horror,2025.2.18,5,23.03,Smart TV,1810,1,3,No,Morning
2855,Jane Martinez,30,Mexico,Standard,233.96,Romance,2025.1.11,8,7.8,Smart TV,2053,1,3,No,Evening
2856,Emma Jones,48,Canada,Premium,141.85,Sci-Fi,2024.8.3,6,4.73,Laptop,3222,0,4,Yes,Morning
2857,John Miller,71,Germany,Premium,76.31,Documentary,2024.7.15,6,2.54,Laptop,2043,1,3,Yes,Evening
2858,James Martinez,44,France,Basic,756.38,Romance,2024.8.17,9,25.21,Tablet,4995,0,3,No,Evening
2859,James Brown,67,Germany,Basic,766.52,Drama,2024.8.22,9,25.55,Mobile,2580,1,2,No,Afternoon
2860,Chris Smith,62,Australia,Premium,454.52,Documentary,2024.9.25,7,15.15,Mobile,2145,1,3,Yes,Morning
2861,Sarah Martinez,44,Germany,Standard,750.45,Documentary,2025.2.26,8,25.02,Smart TV,3923,0,4,No,Morning
2862,Chris Hernandez,67,Japan,Standard,718.32,Documentary,2024.9.18,6,23.94,Mobile,4312,1,5,No,Afternoon
2863,John Jones,56,Mexico,Basic,62.09,Action,2025.1.30,7,2.07,Smart TV,1744,1,5,Yes,Evening
2864,Chris Davis,44,Mexico,Standard,873.39,Documentary,2024.7.9,6,29.11,Laptop,1547,1,3,No,Afternoon
2865,Emma Smith,34,Mexico,Basic,699.49,Sci-Fi,2024.3.22,7,23.32,Mobile,2075,1,1,No,Afternoon
2866,Jane Jones,20,Canada,Basic,463.38,Action,2024.3.27,7,15.45,Smart TV,5456,1,4,No,Afternoon
2867,Jane Jones,66,Germany,Basic,801.71,Drama,2024.9.12,7,26.72,Smart TV,4611,0,3,No,Afternoon
2868,Sarah Hernandez,38,UK,Basic,494.29,Action,2024.3.12,7,16.48,Mobile,2727,0,3,Yes,Night
2869,Alex Davis,62,France,Standard,980.04,Romance,2025.2.15,7,32.67,Mobile,2886,1,2,No,Morning
2870,Alex Hernandez,37,USA,Standard,72,Comedy,2024.10.22,7,2.4,Mobile,2803,1,3,No,Night
2871,Jane Williams,48,Canada,Basic,11.03,Romance,2024.5.2,9,0.37,Smart TV,4315,0,3,No,Morning
2872,John Hernandez,26,UK,Standard,556.49,Sci-Fi,2024.11.12,9,18.55,Smart TV,2530,0,1,No,Afternoon
2873,James Williams,65,Canada,Basic,129.55,Romance,2024.8.29,9,4.32,Smart TV,4026,1,1,Yes,Morning
2874,Katie Jones,69,Mexico,Premium,511.02,Sci-Fi,2025.3.2,7,17.03,Smart TV,1692,1,2,No,Evening
2875,Chris Smith,39,Germany,Standard,293.97,Documentary,2024.5.20,8,9.8,Mobile,4180,0,4,No,Afternoon
2876,Katie Johnson,32,France,Basic,387.11,Documentary,2024.4.23,7,12.9,Mobile,5401,1,3,No,Evening
2877,John Williams,19,Australia,Basic,607.47,Documentary,2024.5.12,7,20.25,Laptop,5929,0,2,No,Evening
2878,Chris Davis,64,Canada,Premium,743.86,Horror,2024.8.18,8,24.8,Smart TV,7389,0,3,No,Night
2879,Alex Williams,40,Mexico,Premium,107.5,Horror,2024.11.12,8,3.58,Laptop,2132,1,2,No,Afternoon
2880,David Hernandez,21,Canada,Basic,139.47,Drama,2024.12.26,7,4.65,Laptop,2395,1,2,No,Afternoon
2881,Sarah Smith,19,Japan,Basic,441.31,Sci-Fi,2024.6.7,7,14.71,Smart TV,4099,0,5,No,Night
2882,Alex Davis,63,Australia,Basic,200.98,Romance,2024.5.24,6,6.7,Mobile,4236,1,2,Yes,Evening
2883,Michael Garcia,19,Germany,Basic,114.88,Horror,2024.10.4,8,3.83,Laptop,2461,0,2,No,Afternoon
2884,Jane Martinez,71,Germany,Basic,636.26,Romance,2024.10.30,8,21.21,Mobile,3693,1,2,No,Afternoon
2885,Sarah Davis,64,India,Standard,775.97,Comedy,2024.12.15,9,25.87,Laptop,1924,0,3,No,Afternoon
2886,Sarah Williams,25,Brazil,Basic,792.2,Action,2024.10.15,6,26.41,Laptop,3596,1,2,No,Evening
2887,David Jones,49,UK,Premium,792.53,Romance,2024.7.15,7,26.42,Tablet,2938,0,2,No,Evening
2888,James Martinez,71,Australia,Standard,170.62,Romance,2024.4.4,6,5.69,Smart TV,4139,0,5,Yes,Morning
2889,Alex Williams,80,USA,Standard,276.67,Romance,2025.2.11,7,9.22,Laptop,8006,1,1,No,Morning
2890,John Martinez,75,UK,Premium,518.87,Horror,2024.9.17,8,17.3,Mobile,2634,0,2,No,Afternoon
2891,Emma Brown,29,Mexico,Standard,346.89,Action,2024.5.17,7,11.56,Laptop,3287,1,1,No,Morning
2892,Emma Smith,50,Mexico,Premium,761.99,Horror,2024.11.1,6,25.4,Mobile,1458,0,5,No,Evening
2893,Katie Brown,45,India,Basic,640.01,Romance,2024.5.30,8,21.33,Tablet,2846,0,2,No,Night
2894,Jane Brown,79,France,Standard,353.41,Action,2024.4.9,7,11.78,Laptop,2371,1,3,Yes,Evening
2895,John Brown,36,Canada,Standard,609.45,Action,2024.4.9,8,20.32,Smart TV,5826,0,4,No,Evening
2896,Sarah Miller,49,Australia,Premium,732.67,Sci-Fi,2024.3.14,9,24.42,Mobile,4781,1,1,No,Afternoon
2897,Katie Smith,53,France,Premium,608.36,Romance,2024.5.2,7,20.28,Mobile,3252,0,1,Yes,Morning
2898,John Smith,38,Mexico,Premium,295.36,Documentary,2025.1.4,6,9.85,Mobile,3313,0,3,No,Afternoon
2899,Emma Hernandez,70,Japan,Basic,695.37,Documentary,2025.1.14,9,23.18,Smart TV,7012,1,3,No,Morning
2900,Jane Jones,77,Germany,Premium,112.37,Action,2024.3.18,6,3.75,Mobile,2541,0,3,No,Afternoon
2901,Katie Brown,47,India,Standard,606.79,Drama,2024.4.27,8,20.23,Laptop,2735,0,3,No,Evening
2902,Chris Martinez,57,Canada,Basic,599.97,Romance,2024.11.10,6,20,Tablet,5301,1,4,No,Evening
2903,Emma Hernandez,14,Germany,Standard,79.24,Comedy,2024.3.9,7,2.64,Mobile,3928,0,4,No,Evening
2904,Katie Martinez,14,France,Standard,55.07,Horror,2024.10.19,7,1.84,Smart TV,2970,1,3,Yes,Evening
2905,Jane Smith,52,Japan,Standard,377.16,Horror,2024.9.20,7,12.57,Smart TV,3241,0,4,No,Afternoon
2906,James Brown,19,Brazil,Standard,335.78,Romance,2024.7.25,7,11.19,Mobile,2795,1,2,No,Afternoon
2907,David Brown,66,India,Standard,419.25,Horror,2025.2.19,6,13.98,Smart TV,3119,1,2,Yes,Afternoon
2908,Emma Brown,28,UK,Premium,108.48,Documentary,2024.11.17,6,3.62,Smart TV,5102,0,1,Yes,Afternoon
2909,Katie Garcia,42,Canada,Standard,848.37,Sci-Fi,2024.6.8,7,28.28,Mobile,5388,0,1,No,Evening
2910,Alex Brown,54,India,Basic,647.91,Drama,2024.8.1,7,21.6,Laptop,1771,1,1,No,Evening
2911,John Garcia,31,France,Standard,584.36,Drama,2024.12.8,6,19.48,Mobile,3307,0,1,No,Evening
2912,Jane Smith,46,Japan,Premium,843.74,Horror,2025.1.10,7,28.12,Mobile,3709,0,1,No,Evening
2913,Jane Garcia,74,France,Basic,899.88,Sci-Fi,2024.6.12,9,30,Mobile,2919,0,2,No,Evening
2914,Alex Garcia,20,Mexico,Premium,369.48,Horror,2025.2.4,7,12.32,Smart TV,4338,0,3,Yes,Evening
2915,Katie Williams,72,UK,Basic,771.96,Action,2024.8.6,7,25.73,Mobile,4312,0,3,No,Night
2916,Emma Smith,18,India,Standard,394.03,Sci-Fi,2024.11.14,6,13.13,Mobile,1626,1,3,No,Morning
2917,Emma Smith,78,UK,Standard,9.47,Romance,2024.11.19,7,0.32,Mobile,4980,0,3,No,Morning
2918,Emma Garcia,31,USA,Basic,483.91,Romance,2024.6.15,7,16.13,Smart TV,4302,0,2,No,Evening
2919,Sarah Brown,28,Brazil,Basic,700.14,Action,2025.2.3,6,23.34,Laptop,2849,1,1,No,Evening
2920,Emma Johnson,53,Mexico,Standard,726.33,Horror,2025.1.4,8,24.21,Mobile,2180,0,5,No,Evening
2921,Chris Smith,53,Brazil,Standard,960.7,Drama,2024.7.1,9,32.02,Mobile,2829,0,1,No,Evening
2922,Jane Smith,19,Canada,Basic,52.49,Sci-Fi,2024.4.11,6,1.75,Tablet,5655,0,3,Yes,Night
2923,Sarah Jones,62,India,Basic,788.82,Action,2024.12.7,8,26.29,Smart TV,1416,0,4,No,Evening
2924,Sarah Hernandez,22,Germany,Basic,965,Sci-Fi,2024.5.13,8,32.17,Mobile,1612,0,3,No,Evening
2925,Sarah Brown,42,France,Premium,927,Comedy,2025.1.5,8,30.9,Laptop,2232,1,3,No,Afternoon
2926,James Williams,42,USA,Basic,559.41,Action,2024.9.28,7,18.65,Laptop,5800,1,3,No,Evening
2927,James Jones,57,Brazil,Basic,415.22,Romance,2024.3.14,7,13.84,Laptop,2410,0,3,No,Afternoon
2928,Alex Jones,48,UK,Premium,309.23,Documentary,2024.8.29,7,10.31,Smart TV,4828,0,4,No,Night
2929,Alex Jones,60,Germany,Standard,304.18,Drama,2024.7.13,6,10.14,Smart TV,3073,0,3,No,Afternoon
2930,John Garcia,78,Mexico,Basic,860.16,Comedy,2024.9.25,10,28.67,Smart TV,1578,1,5,No,Morning
2931,Katie Jones,69,France,Basic,518.05,Documentary,2024.6.8,10,17.27,Smart TV,316,0,2,No,Evening
2932,Michael Martinez,43,Mexico,Standard,224.78,Horror,2024.5.10,5,7.49,Mobile,1990,1,4,Yes,Afternoon
2933,Chris Martinez,59,India,Basic,850.3,Comedy,2024.5.20,9,28.34,Mobile,2280,0,3,No,Night
2934,Katie Jones,33,India,Basic,119.39,Documentary,2025.2.2,8,3.98,Smart TV,2102,0,4,No,Evening
2935,Sarah Martinez,35,Japan,Standard,986.78,Documentary,2025.1.14,10,32.89,Smart TV,3144,0,5,No,Evening
2936,David Johnson,75,France,Basic,540.41,Action,2024.12.17,6,18.01,Mobile,4267,0,2,No,Evening
2937,David Williams,24,UK,Premium,864.11,Documentary,2025.2.6,8,28.8,Mobile,1873,0,2,No,Afternoon
2938,John Martinez,63,Mexico,Basic,251.23,Comedy,2025.1.15,9,8.37,Mobile,2557,1,4,Yes,Evening
2939,Chris Johnson,67,Germany,Standard,701.79,Comedy,2024.6.7,8,23.39,Laptop,3322,0,2,No,Evening
2940,Sarah Williams,58,Japan,Standard,423.27,Horror,2024.11.5,7,14.11,Smart TV,3180,1,1,No,Evening
2941,Chris Davis,27,Japan,Standard,196.67,Comedy,2025.1.5,7,6.56,Laptop,4527,0,1,No,Evening
2942,John Jones,27,Brazil,Basic,302.22,Sci-Fi,2024.10.12,8,10.07,Mobile,1793,1,2,No,Afternoon
2943,Sarah Davis,31,Brazil,Basic,551.93,Sci-Fi,2025.1.23,6,18.4,Smart TV,3152,1,2,Yes,Afternoon
2944,Alex Jones,52,Canada,Basic,511.8,Comedy,2024.9.27,8,17.06,Mobile,3380,0,1,No,Afternoon
2945,John Hernandez,56,UK,Standard,922.42,Horror,2024.10.8,8,30.75,Smart TV,2891,0,1,No,Afternoon
2946,Chris Miller,70,Brazil,Standard,403.82,Romance,2024.6.29,8,13.46,Laptop,2021,0,1,No,Afternoon
2947,Michael Martinez,30,Canada,Basic,435.69,Action,2024.4.8,7,14.52,Smart TV,5763,0,4,No,Evening
2948,Michael Jones,26,France,Premium,862.56,Drama,2024.5.19,6,28.75,Tablet,3439,0,2,No,Evening
2949,Alex Brown,25,Mexico,Premium,295.65,Drama,2024.3.14,8,9.85,Smart TV,2106,1,1,Yes,Afternoon
2950,James Miller,75,UK,Basic,75,Sci-Fi,2024.11.20,8,2.5,Smart TV,3070,1,2,No,Morning
2951,James Jones,49,Japan,Standard,246.13,Action,2024.12.14,5,8.2,Laptop,2715,0,1,Yes,Evening
2952,Jane Martinez,44,Australia,Standard,829.8,Comedy,2024.4.25,8,27.66,Smart TV,5039,1,3,No,Afternoon
2953,David Miller,32,India,Standard,73.02,Horror,2024.9.23,7,2.43,Laptop,1954,0,2,No,Afternoon
2954,John Smith,39,Canada,Premium,688.29,Documentary,2024.7.2,6,22.94,Laptop,4711,0,4,No,Morning
2955,Jane Garcia,45,Canada,Premium,226.55,Comedy,2025.2.6,6,7.55,Mobile,3527,0,1,No,Afternoon
2956,John Jones,45,UK,Premium,914.17,Horror,2025.2.3,9,30.47,Mobile,1925,0,1,No,Evening
2957,Alex Brown,64,Mexico,Standard,525.3,Horror,2024.11.18,8,17.51,Smart TV,3651,0,1,Yes,Afternoon
2958,Emma Davis,22,Mexico,Basic,680.75,Romance,2024.8.22,9,22.69,Smart TV,2253,0,4,No,Evening
2959,Alex Garcia,17,Germany,Premium,498.81,Comedy,2024.3.13,6,16.63,Smart TV,4676,1,1,No,Morning
2960,Emma Garcia,66,Brazil,Premium,242.87,Romance,2024.6.27,9,8.1,Laptop,2380,1,2,No,Evening
2961,John Martinez,80,Japan,Standard,463.01,Comedy,2024.8.7,8,15.43,Mobile,4331,0,2,No,Afternoon
2962,John Williams,52,India,Premium,729.13,Romance,2024.10.25,5,24.3,Laptop,2063,1,3,No,Afternoon
2963,Michael Garcia,32,Canada,Basic,46.68,Documentary,2024.4.5,7,1.56,Laptop,4554,1,3,No,Night
2964,Jane Smith,27,USA,Basic,401.49,Horror,2024.10.8,7,13.38,Tablet,6686,0,2,No,Evening
2965,David Johnson,68,India,Standard,389.02,Documentary,2024.12.20,7,12.97,Smart TV,2628,0,4,No,Afternoon
2966,Alex Miller,19,Japan,Standard,311.27,Documentary,2024.12.8,8,10.38,Mobile,3827,0,4,No,Evening
2967,David Brown,71,Brazil,Basic,465.57,Action,2024.5.23,8,15.52,Laptop,2471,0,5,No,Afternoon
2968,John Smith,77,Germany,Standard,106.59,Documentary,2024.11.12,5,3.55,Smart TV,2111,0,3,Yes,Evening
2969,Sarah Williams,72,Brazil,Basic,601.11,Comedy,2024.10.13,8,20.04,Mobile,2637,1,2,No,Morning
2970,Jane Garcia,42,Brazil,Standard,989.83,Romance,2024.11.2,10,32.99,Mobile,3395,1,3,Yes,Evening
2971,John Johnson,34,India,Premium,7.03,Romance,2025.2.1,6,0.23,Mobile,1759,1,1,Yes,Evening
2972,Emma Miller,20,Germany,Standard,152.7,Romance,2024.5.7,8,5.09,Laptop,3440,0,1,No,Afternoon
2973,Jane Jones,31,Germany,Basic,555.55,Action,2024.10.14,7,18.52,Mobile,3779,1,3,Yes,Evening
2974,Alex Miller,66,Australia,Premium,911.22,Documentary,2024.9.21,7,30.37,Mobile,4560,0,5,No,Evening
2975,Emma Garcia,13,India,Basic,364.61,Action,2024.10.4,6,12.15,Smart TV,3230,0,1,Yes,Evening
2976,Katie Smith,38,Mexico,Basic,113.43,Documentary,2025.1.27,8,3.78,Smart TV,2217,0,2,Yes,Night
2977,John Smith,74,Mexico,Standard,205.94,Drama,2024.4.4,7,6.86,Mobile,1850,1,3,No,Morning
2978,James Smith,70,Japan,Standard,906.46,Sci-Fi,2024.4.13,9,30.22,Smart TV,1738,0,1,Yes,Afternoon
2979,Chris Williams,18,UK,Standard,188.02,Drama,2024.4.6,8,6.27,Smart TV,2937,0,5,Yes,Evening
2980,Jane Garcia,36,USA,Premium,349.85,Documentary,2024.11.13,9,11.66,Tablet,8263,0,4,No,Evening
2981,David Miller,71,France,Basic,921.87,Horror,2024.11.24,9,30.73,Mobile,4407,0,5,No,Night
2982,Emma Williams,65,France,Basic,805.25,Romance,2025.2.12,7,26.84,Mobile,3510,1,2,No,Afternoon
2983,John Johnson,51,India,Premium,922.35,Horror,2024.8.18,10,30.74,Tablet,1553,0,3,No,Evening
2984,Katie Davis,53,India,Premium,95.88,Romance,2024.7.20,6,3.2,Smart TV,2182,0,3,Yes,Night
2985,Sarah Garcia,15,Canada,Basic,470.91,Comedy,2024.5.4,7,15.7,Smart TV,2791,1,3,No,Morning
2986,Chris Davis,71,Mexico,Basic,534.55,Sci-Fi,2025.1.27,7,17.82,Smart TV,2800,0,1,No,Evening
2987,Katie Hernandez,48,Germany,Standard,825.93,Horror,2025.2.5,8,27.53,Smart TV,3069,0,5,Yes,Evening
2988,Michael Williams,65,Canada,Premium,126.93,Horror,2024.10.11,6,4.23,Laptop,4626,0,1,No,Evening
2989,Michael Smith,47,Germany,Premium,576.19,Romance,2024.8.5,8,19.21,Laptop,4614,0,4,No,Night
2990,John Garcia,59,Mexico,Standard,967.28,Action,2025.1.29,8,32.24,Laptop,2219,0,2,No,Evening
2991,Jane Johnson,23,France,Premium,911.65,Comedy,2025.2.26,6,30.39,Laptop,5607,0,2,No,Afternoon
2992,Chris Miller,63,Brazil,Premium,968.04,Horror,2024.4.29,9,32.27,Smart TV,2327,0,3,No,Night
2993,Michael Martinez,48,Australia,Standard,689.6,Action,2024.8.17,9,22.99,Smart TV,4181,1,1,No,Night
2994,Chris Williams,73,UK,Basic,976.42,Horror,2024.6.16,7,32.55,Tablet,2360,1,2,No,Evening
2995,Katie Hernandez,51,India,Basic,390.34,Comedy,2024.3.26,6,13.01,Mobile,1143,0,3,No,Evening
2996,Katie Jones,30,Australia,Standard,697.74,Romance,2024.12.7,7,23.26,Laptop,4790,1,3,No,Evening
2997,James Brown,26,Brazil,Basic,590.52,Action,2025.3.5,8,19.68,Smart TV,2699,0,1,No,Evening
2998,Katie Hernandez,61,France,Premium,321.7,Drama,2024.5.23,6,10.72,Smart TV,2497,0,5,Yes,Night
2999,Chris Brown,50,Germany,Basic,569.63,Romance,2024.8.2,9,18.99,Mobile,2636,0,4,No,Evening
3000,James Williams,80,Japan,Standard,986.34,Horror,2024.11.14,9,32.88,Smart TV,1658,1,2,No,Afternoon
3001,Chris Williams,32,Japan,Premium,196.49,Action,2025.1.7,7,6.55,Mobile,4755,1,1,No,Morning
3002,Michael Miller,38,India,Standard,97.46,Drama,2024.12.20,7,3.25,Laptop,1625,1,3,No,Morning
3003,Sarah Martinez,53,France,Premium,333.06,Sci-Fi,2025.3.3,7,11.1,Tablet,4419,1,2,No,Afternoon
3004,Chris Miller,66,UK,Premium,666.61,Documentary,2024.5.26,9,22.22,Smart TV,3926,1,2,No,Afternoon
3005,Emma Jones,45,UK,Premium,28.64,Documentary,2024.10.2,9,0.95,Mobile,3151,0,3,No,Afternoon
3006,Chris Miller,68,Germany,Basic,549.58,Sci-Fi,2024.6.2,8,18.32,Mobile,3084,0,4,Yes,Morning
3007,Sarah Martinez,54,Australia,Basic,705.96,Horror,2024.5.5,6,23.53,Mobile,3436,1,4,Yes,Night
3008,Alex Martinez,55,Japan,Standard,589.07,Sci-Fi,2024.8.5,7,19.64,Tablet,4312,0,4,No,Evening
3009,James Martinez,33,UK,Basic,562.55,Comedy,2025.2.19,6,18.75,Mobile,3847,0,1,Yes,Afternoon
3010,Chris Garcia,56,Brazil,Standard,419.9,Action,2025.1.4,8,14,Smart TV,2932,0,5,No,Afternoon
3011,James Johnson,55,Canada,Basic,846.53,Drama,2024.8.10,6,28.22,Mobile,5236,0,4,No,Evening
3012,Jane Miller,46,Japan,Standard,434.94,Sci-Fi,2024.6.12,7,14.5,Laptop,4163,1,1,No,Morning
3013,David Johnson,43,France,Standard,379.68,Documentary,2025.1.19,8,12.66,Laptop,3467,1,3,No,Evening
3014,Jane Miller,18,Canada,Basic,433.83,Horror,2024.11.20,8,14.46,Laptop,4380,1,2,No,Afternoon
3015,Alex Miller,80,India,Standard,822.16,Horror,2024.3.14,8,27.41,Laptop,2866,0,5,No,Evening
3016,James Williams,55,Brazil,Premium,507.4,Sci-Fi,2024.5.7,8,16.91,Mobile,2022,1,4,No,Morning
3017,Michael Jones,15,USA,Standard,344.03,Romance,2024.4.20,7,11.47,Laptop,3107,0,2,Yes,Morning
3018,John Johnson,68,UK,Premium,284.11,Drama,2024.11.14,8,9.47,Mobile,5053,0,1,No,Afternoon
3019,John Martinez,38,Brazil,Premium,453.81,Horror,2025.1.6,9,15.13,Mobile,1505,0,4,No,Afternoon
3020,John Jones,68,Germany,Premium,672.82,Documentary,2024.6.7,6,22.43,Laptop,4307,0,2,No,Afternoon
3021,David Brown,55,India,Basic,454.91,Sci-Fi,2025.1.25,8,15.16,Tablet,2808,0,3,No,Morning
3022,David Jones,39,USA,Standard,129.11,Drama,2024.7.24,8,4.3,Laptop,5671,1,2,Yes,Evening
3023,James Hernandez,32,Canada,Premium,977.6,Documentary,2024.3.31,9,32.59,Laptop,2728,1,2,No,Night
3024,Emma Jones,20,Germany,Basic,127.36,Comedy,2024.6.30,6,4.25,Mobile,4683,1,4,Yes,Morning
3025,Emma Jones,62,Mexico,Standard,262.77,Comedy,2024.6.27,6,8.76,Tablet,1630,0,3,No,Evening
3026,Alex Brown,24,Japan,Standard,996.64,Action,2024.12.25,8,33.22,Smart TV,2397,0,2,No,Evening
3027,John Garcia,49,Canada,Standard,778.73,Romance,2024.3.28,7,25.96,Smart TV,6014,0,3,No,Afternoon
3028,John Smith,50,India,Basic,476.84,Drama,2025.2.17,9,15.89,Tablet,1955,1,1,No,Night
3029,Alex Williams,45,Mexico,Premium,879.23,Romance,2024.11.16,8,29.31,Smart TV,1945,0,2,No,Night
3030,Jane Hernandez,35,France,Premium,891.48,Comedy,2025.3.6,7,29.72,Tablet,3702,1,3,No,Morning
3031,Chris Smith,58,Mexico,Basic,123.79,Drama,2024.9.24,7,4.13,Smart TV,2365,1,1,No,Evening
3032,Jane Miller,32,USA,Basic,244.56,Action,2024.7.30,7,8.15,Laptop,7367,1,2,No,Evening
3033,Katie Davis,69,Australia,Basic,52.51,Romance,2024.4.30,8,1.75,Smart TV,5864,0,1,No,Evening
3034,John Miller,70,Germany,Standard,443.75,Comedy,2024.8.25,7,14.79,Smart TV,5774,1,3,No,Evening
3035,Jane Williams,60,France,Basic,561.34,Romance,2024.9.23,9,18.71,Mobile,3079,0,4,No,Evening
3036,David Williams,38,France,Standard,491.93,Sci-Fi,2025.1.2,7,16.4,Smart TV,4158,1,2,No,Afternoon
3037,David Smith,69,Mexico,Basic,993.43,Documentary,2024.12.16,8,33.11,Smart TV,1096,0,2,No,Night
3038,John Jones,26,UK,Premium,103.87,Drama,2024.10.20,7,3.46,Laptop,3595,0,5,Yes,Morning
3039,James Williams,15,Japan,Basic,154.79,Horror,2024.4.26,7,5.16,Laptop,3484,1,3,Yes,Afternoon
3040,Emma Davis,30,India,Basic,50.93,Horror,2025.1.7,7,1.7,Laptop,2412,0,1,No,Afternoon
3041,Michael Martinez,54,Canada,Premium,601.65,Horror,2024.11.27,8,20.06,Mobile,3435,0,2,No,Morning
3042,James Miller,62,Australia,Standard,366.43,Horror,2024.3.11,5,12.21,Mobile,3870,0,3,No,Evening
3043,John Brown,26,Brazil,Standard,667.07,Action,2024.7.5,8,22.24,Laptop,2474,0,1,No,Evening
3044,Chris Brown,74,USA,Premium,851.29,Action,2025.1.31,9,28.38,Mobile,4189,0,1,No,Evening
3045,Sarah Williams,43,Australia,Standard,742.78,Drama,2025.2.4,9,24.76,Mobile,1949,1,1,No,Evening
3046,James Johnson,40,Japan,Basic,291.81,Comedy,2024.4.18,6,9.73,Smart TV,4293,1,3,Yes,Evening
3047,Chris Smith,18,Germany,Standard,166.61,Horror,2024.11.16,6,5.55,Mobile,3134,0,1,No,Evening
3048,James Smith,22,Mexico,Premium,142.27,Documentary,2024.6.8,6,4.74,Tablet,1725,1,5,Yes,Evening
3049,Sarah Johnson,44,Brazil,Standard,19.29,Comedy,2024.5.7,7,0.64,Smart TV,3638,1,3,Yes,Afternoon
3050,Alex Garcia,22,UK,Premium,190.08,Documentary,2024.5.1,7,6.34,Smart TV,3490,0,3,Yes,Morning
3051,John Martinez,31,Mexico,Basic,409.06,Documentary,2024.8.3,6,13.64,Smart TV,2634,0,3,No,Afternoon
3052,Alex Davis,45,France,Standard,15.33,Comedy,2025.2.27,6,0.51,Laptop,3915,0,3,No,Evening
3053,Alex Williams,39,Japan,Premium,712.14,Horror,2024.10.10,7,23.74,Smart TV,4529,0,1,No,Evening
3054,Michael Garcia,44,Brazil,Basic,459.26,Comedy,2024.4.1,7,15.31,Mobile,1797,1,3,Yes,Evening
3055,Alex Miller,64,Japan,Basic,960.36,Comedy,2025.1.20,7,32.01,Laptop,3610,1,4,No,Evening
3056,John Jones,29,Brazil,Premium,102.03,Documentary,2024.9.30,6,3.4,Laptop,3200,0,1,No,Evening
3057,David Martinez,63,Mexico,Basic,527.85,Drama,2024.8.22,7,17.6,Mobile,2474,0,2,Yes,Afternoon
3058,Sarah Smith,62,Japan,Standard,968.16,Drama,2024.6.21,6,32.27,Mobile,3991,1,4,No,Evening
3059,Emma Miller,45,USA,Premium,506.39,Action,2024.4.11,6,16.88,Mobile,4436,1,5,No,Morning
3060,Sarah Miller,74,Germany,Standard,203.11,Comedy,2024.12.9,8,6.77,Laptop,3926,1,3,No,Afternoon
3061,John Brown,71,USA,Basic,354.13,Documentary,2024.10.11,8,11.8,Mobile,1652,1,5,No,Afternoon
3062,Sarah Brown,64,Mexico,Premium,826.44,Romance,2024.3.18,9,27.55,Smart TV,1812,0,3,No,Afternoon
3063,Chris Brown,46,Australia,Premium,214.88,Romance,2024.4.30,8,7.16,Smart TV,2299,1,2,No,Afternoon
3064,Alex Hernandez,55,Brazil,Premium,881.2,Horror,2024.8.24,9,29.37,Smart TV,2316,0,1,No,Evening
3065,Emma Jones,62,USA,Standard,583.96,Drama,2025.1.11,6,19.47,Tablet,6504,0,3,No,Afternoon
3066,Sarah Hernandez,41,France,Premium,597.26,Drama,2024.8.24,7,19.91,Tablet,2733,1,3,No,Afternoon
3067,Jane Johnson,27,Brazil,Premium,469.03,Drama,2024.10.7,8,15.63,Laptop,2131,0,2,No,Night
3068,Chris Miller,44,France,Basic,495.56,Drama,2024.4.14,8,16.52,Laptop,6189,0,5,Yes,Evening
3069,Chris Miller,41,Brazil,Premium,716.55,Documentary,2025.2.12,7,23.88,Smart TV,3458,0,5,No,Afternoon
3070,John Brown,55,Germany,Basic,624.68,Action,2024.5.1,8,20.82,Mobile,4357,1,3,No,Evening
3071,Katie Smith,52,USA,Standard,283.21,Romance,2024.7.5,7,9.44,Mobile,4627,0,2,Yes,Evening
3072,Michael Smith,74,Mexico,Premium,780.65,Comedy,2024.3.19,8,26.02,Laptop,441,0,3,No,Morning
